Nepali_Audio,Nepali_Script,English_Script,English_Audio
Sindhuligdahi_N6.wav,यो विश्वास गर्न सक्नुहुन्छ यो गढी फिटको उचाइमा र काठमाडौंबाट करिब किमी टाढा छ,can you believe this this fort is feet high and around km from kathmandu,Sindhuligdahi_E6.wav
PrefaceN1.wav,बागमती प्रदेश संघीय लोकतान्त्रिक गणतन्त्र नेपालको तेस्रो प्रदेशको रूपमा रहेको छ जसले कुल वर्ग किमी क्षेत्रफलमध्ये वर्ग किमी ओगटेको छ,bagmati province stands as the third province of the federal democratic republic of nepal covering a total of sq km out of sq km,PrefaceE1.wav
PrefaceN2.wav,यसले पूर्वमा कोशी प्रदेश पश्चिममा गण्डकी प्रदेश उत्तरमा चीन र दक्षिणमा मधेश प्रदेश तथा भारतसँग सिमाना जोडेको छ,it borders with koshi province on the east gandaki province on the west china on the north and madhesh province as well as india on the south,PrefaceE2.wav
PrefaceN3.wav,यो प्रदेश चितवनको गोलाघाटदेखि रसुवाको लाङटाङ हिमालसम्म फैलिएको छ जसको उचाइ समुद्र सतहबाट मिटरदेखि मिटर सम्म छ,the province stretches from golaghat chitwan to langtang himal rasuwa ranging from an altitude of meters to meters from sea level,PrefaceE3.wav
PrefaceN4.wav,स्थानीय सरकार सञ्चालन ऐन अनुसार बागमती प्रदेशले हिमाली क्षेत्रका पाँच जिल्ला पहाडी क्षेत्रका दुई जिल्ला उपत्यकाका तीन जिल्ला र भित्री तराई क्षेत्रका तीन जिल्ला समेटेको छ,as per the local government operation act bagmati province embraces five districts in the himalayan region two in the hilly region three districts in the valley and three districts in the inner terai region,PrefaceE4.wav
PrefaceN5.wav,बागमती प्रदेश देशको सबैभन्दा विकसित र जनघनत्व भएको प्रदेश हो,bagmati province is the most developed and populous province of the country,PrefaceE5.wav
PrefaceN6.wav,यसले देशको राजधानी काठमाडौंलाई समेटेको छ भने यस प्रदेशको राजधानी हेटौंडा हो,it is home to the capital of the nation ie kathmandu whereas the capital of this province is hetauda,PrefaceE6.wav
PRB_Nep_01_Jhapa_01.wav,झापामा तपाईंलाई स्वागत छ जहाँ प्रकृति र संस्कृतिको अपार सुन्दरता छ,welcome to jhapa a district of stunning landscapes rich culture and heartwarming people,PRB_Eng_01_Jhapa_01.wav
PRB_Nep_01_Jhapa_02.wav,हरेक कुनामा एउटा कथा छ र त्यो कथा तपाईंलाई घरको महसुस गराउँछ,a place where every corner tells a story and every story feels like home,PRB_Eng_01_Jhapa_02.wav
PRB_Nep_01_Jhapa_03.wav,बिर्तामोड झापाको मुटु जहाँ परम्परा र आधुनिकता मिल्दछ,birtamod the heart of jhapa is where modernity meets tradition,PRB_Eng_01_Jhapa_03.wav
PRB_Nep_01_Jhapa_04.wav,यहाँका चलमलाउँदा सडकहरूमा ऊर्जा भरिएको छ,the bustling streets are alive with energy,PRB_Eng_01_Jhapa_04.wav
PRB_Nep_01_Jhapa_05.wav,यहाँका मानिसहरू उहाँहरू तपाईंलाई परिवारकै हिस्सा बनाइदिनुहुन्छ,the people will make you feel like youre part of the family,PRB_Eng_01_Jhapa_05.wav
PRB_Nep_01_Jhapa_06.wav,यहाँको पिरो मम र सेलरोटी अनिवार्य रूपमा चाख्नुपर्ने कुरा हो,you must try the food here such as spicy momos and selroti,PRB_Eng_01_Jhapa_06.wav
PRB_Nep_01_Jhapa_07.wav,यति स्वादिष्ट कि मुखमै पग्लिन्छ,local flavors that will explode in your mouth,PRB_Eng_01_Jhapa_07.wav
PRB_Nep_01_Jhapa_08.wav,कन्काई नदी शान्तसँग बगिरहन्छ जसले शताब्दी पुराना कथाहरू बोकिरहेको छ,the kankai river flows gently carrying centuries of stories,PRB_Eng_01_Jhapa_08.wav
PRB_Nep_01_Jhapa_09.wav,मानिसहरू यहाँ आत्मिक शुद्धिकरणका लागि आउँछन् र यस्तो लाग्छ कि नदीले तपाईंको सबै चिन्ताहरू धोइदिन्छ,people come here for spiritual cleansing and it feels like the river washes away all your worries,PRB_Eng_01_Jhapa_09.wav
PRB_Nep_01_Jhapa_10.wav,तर दुःखको कुरा यो नदीले वातावरणीय परिवर्तनको प्रभाव पनि देखाउँदैछ,but sadly the river is also a reminder of how climate change is affecting our natural resources,PRB_Eng_01_Jhapa_10.wav
PRB_Nep_01_Jhapa_11.wav,हामीले यसको रक्षा गर्नुपर्छ,we must protect it,PRB_Eng_01_Jhapa_11.wav
PRB_Nep_01_Jhapa_12.wav,अर्जुनधारा मन्दिर पूर्वको पशुपतिनाथ भनेर चिनिने यो मन्दिर साँच्चै अद्भुत छ,the sacred arjundhara temple also known as the pashupatinath of the east this place is truly magical,PRB_Eng_01_Jhapa_12.wav
PRB_Nep_01_Jhapa_13.wav,यहाँको ऊर्जा प्रार्थना र चढाइ सबैले तपाईंलाई कुनै ठूलो शक्तिसँग जोड्ने महसुस गराउँछ,the energy the prayers the offerings it all makes you feel connected to something greater,PRB_Eng_01_Jhapa_13.wav
PRB_Nep_01_Jhapa_14.wav,राति मन्दिरको वरिपरि हिँड्दा रोंगटे नै ठाडो हुन्छ,i must say walking around the temple at night gives you goosebumps,PRB_Eng_01_Jhapa_14.wav
PRB_Nep_01_Jhapa_15.wav,एक प्रकारको डर तर शान्त पनि छ,theres an eerie silence but its peaceful at the same time,PRB_Eng_01_Jhapa_15.wav
PRB_Nep_01_Jhapa_16.wav,धुलाबारी किनमेल गर्नेहरूको स्वर्ग,dhulabari is the shoppers paradise,PRB_Eng_01_Jhapa_16.wav
PRB_Nep_01_Jhapa_17.wav,कपडा इलेक्ट्रोनिक्स वा मसला यहाँ सबै पाइन्छ र मोलमोलाई यो त तपाईँले जान्नै पर्ने सीप हो,whether its clothes electronics or spices this market has it all and the bargaining its a skill youll need,PRB_Eng_01_Jhapa_17.wav
PRB_Nep_01_Jhapa_18.wav,तर सावधान रहनुहोस् कहिलेकाहीं पर्यटकहरूको लागि मूल्य अत्यधिक हुन्छ ठगिनुहोला,but beware sometimes the prices can get ridiculously high for tourists dont get ripped off,PRB_Eng_01_Jhapa_18.wav
PRB_Nep_01_Jhapa_19.wav,गौरादह जहाँ सुन्दर जलाशयहरू छन् संसारभरिबाट आउने प्रवासी चरा यहाँ भेटिन्छन्,gauradaha known for its beautiful wetlands migratory birds from all over the world come here,PRB_Eng_01_Jhapa_19.wav
PRB_Nep_01_Jhapa_20.wav,तिनलाई हेर्नु भनेको आकाश र जमिनको नृत्य देख्नु हो,watching them feels like a dance between earth and sky,PRB_Eng_01_Jhapa_20.wav
PRB_Nep_01_Jhapa_21.wav,तर यहाँको फोहोरलाई देख्दा मन खिन्न हुन्छ,sadly the littering around this place is quite disturbing,PRB_Eng_01_Jhapa_21.wav
PRB_Nep_01_Jhapa_22.wav,यसलाई सफा राख्नुपर्छ होइन भने हामी यो सुन्दरता गुमाउने छौं,we need to keep these wetlands clean or well lose this beauty forever,PRB_Eng_01_Jhapa_22.wav
PRB_Nep_01_Jhapa_23.wav,सतासीधाम भीडभाडबाट टाढा रहेको एउटा गुप्त रत्न,satashidham a hidden gem tucked away from the busy streets,PRB_Eng_01_Jhapa_23.wav
PRB_Nep_01_Jhapa_24.wav,ताजा हावा चरा चिरबिरको आवाज यो त अर्को संसार जस्तो लाग्छ,the fresh air the sound of birds chirping its like stepping into a different world,PRB_Eng_01_Jhapa_24.wav
PRB_Nep_01_Jhapa_25.wav,यहाँको मन्दिर परिसर शान्त छ,the temple complex here is serene,PRB_Eng_01_Jhapa_25.wav
PRB_Nep_01_Jhapa_26.wav,मानिसहरू यहाँ प्रार्थना ध्यान र शान्तिको श्वास लिन आउँछन्,people come to pray meditate and just breathe in peace,PRB_Eng_01_Jhapa_26.wav
PRB_Nep_01_Jhapa_27.wav,झापामा रहेका आदिवासीहरू जस्तै राजबंशी र लिम्बुहरूले यहाँको जीवनलाई अझै रमाइलो बनाइदिन्छन्,the tribes in jhapa like the rajbanshi and limbu bring so much life and color to the region,PRB_Eng_01_Jhapa_28.wav
PRB_Nep_01_Jhapa_28.wav,तिनका पर्व नृत्य र अनौठा परम्पराहरूले तपाईंलाई चकित बनाउँछ,their festivals dances and unique traditions will leave you in awe,PRB_Eng_01_Jhapa_29.wav
PRB_Nep_01_Jhapa_29.wav,तर यी परम्पराहरू विस्तारै हराउँदै छन् आधुनिकताको कारण यो अत्यन्त दुःखद कुरा हो,but many of these traditions are slowly fading away as modernity takes over its heartbreaking,PRB_Eng_01_Jhapa_29-1.wav
PRB_Nep_01_Jhapa_30.wav,झापाको खाना कस्तो स्वाद ढिडोदेखि गुन्द्रुकसम्म यहाँको खानाको स्वाद त्यति नै विविध छ जति यहाँका मानिसहरू,and the food from dhido to gundruk the flavors of jhapa are as diverse as its people,PRB_Eng_01_Jhapa_30.wav
PRB_Nep_01_Jhapa_31.wav,हरेक गासले पुस्तौंको कथा बताउँछ,every bite tells a story of generations,PRB_Eng_01_Jhapa_31.wav
PRB_Nep_01_Jhapa_32.wav,यहाँका अधिकांश मानिसहरू जमिनमा निर्भर छन्,most people here live off the land,PRB_Eng_01_Jhapa_32.wav
PRB_Nep_01_Jhapa_33.wav,खेती चिया बगान र पशुपालन यहाँको मुख्य जीविकोपार्जन हो,farming tea estates and livestock are their main sources of livelihood,PRB_Eng_01_Jhapa_33.wav
PRB_Nep_01_Jhapa_34.wav,यो जीवन सरल छ तर त्यो सरलतामा नै सुन्दरता छ,its a simple life but theres beauty in that simplicity,PRB_Eng_01_Jhapa_34.wav
PRB_Nep_01_Jhapa_35.wav,तर बढ्दो खर्च र अस्थिर मौसमले गर्दा किसानहरू संघर्ष गरिरहेका छन्,yet with rising costs and unpredictable weather many farmers are struggling to make ends meet,PRB_Eng_01_Jhapa_35.wav
PRB_Nep_01_Jhapa_36.wav,झापा केवल गन्तव्य होइन,jhapa is more than just a destination,PRB_Eng_01_Jhapa_36.wav
PRB_Nep_01_Jhapa_37.wav,यो एउटा अनुभव हो जुन तपाईंसँगै रहन्छ,its an experience that stays with you,PRB_Eng_01_Jhapa_37.wav
PRB_Nep_01_Jhapa_38.wav,यहाँका मानिसहरूको माया प्राकृतिक सुन्दरता र समृद्ध संस्कृतिले तपाईंलाई फेरिफेरि यहाँ आउन बाध्य बनाउँछ,the warmth of the people the beauty of the landscapes and the rich culture make you want to come back again and again,PRB_Eng_01_Jhapa_38.wav
PRB_Nep_01_Jhapa_39.wav,हरियो हरियो चिया बगानहरू जहाँसम्म आँखाले देख्छन् त्यहाँसम्म फैलिएका छन्,the lush green tea gardens of jhapa stretch as far as the eye can see,PRB_Eng_01_Jhapa_39.wav
PRB_Nep_01_Jhapa_40.wav,तिनीहरूमा हिंड्दा तपाईं हरियालीको समुद्रमा प्रवेश गरेजस्तो लाग्छ शान्त र अनन्त,walking through them you feel like youve entered a sea of greenery peaceful and endless,PRB_Eng_01_Jhapa_40.wav
PRB_Nep_01_Jhapa_41.wav,कन्काई र रतुवा नदीहरूको संगम स्थल,the meeting point of the kankai and ratuwa rivers,PRB_Eng_01_Jhapa_41.wav
PRB_Nep_01_Jhapa_42.wav,यो एक शक्ति र शान्तिको ठाउँ हो जहाँ प्रकृतिको सुन्दरताले तपाईंलाई अचम्ममा पार्छ,its a place of power and tranquility where natures beauty leaves you in awe,PRB_Eng_01_Jhapa_42.wav
PRB_Nep_01_Jhapa_43.wav,पथरी सानो सहर जस्तो लाग्न सक्छ तर यहाँ जीवन र कथाहरूले भरिपूर्ण छन्,the town of pathari may seem small but it is full of life and stories,PRB_Eng_01_Jhapa_43.wav
PRB_Nep_01_Jhapa_44.wav,यहाँका चलायमान बजार र मैत्रीपूर्ण मानिसहरूले तपाईलाई तुरुन्तै स्वागत गरेको महसुस गराउँछन्,the lively markets and friendly people make you feel instantly welcomed,PRB_Eng_01_Jhapa_44.wav
PRB_Nep_01_Jhapa_45.wav,चाराली घना जंगल दुर्लभ चराहरू र जनावरहरूको घर हो,the dense charali forest is home to many rare birds and animals,PRB_Eng_01_Jhapa_45.wav
PRB_Nep_01_Jhapa_47.wav,यसको छायादार बाटोहरूमा हिँड्दा हरेक पाइला एउटा साहसिक र रहस्यमय अनुभव झैँ लाग्छ,walking through its shaded paths theres a sense of adventure and mystery in every step,PRB_Eng_01_Jhapa_46.wav
PRB_Nep_01_Jhapa_47-1.wav,मेची पुलमा उभिएर तल बगिरहेको नदी हेर्दा तपाईं नेपाल र भारतबीचको अदृश्य रेखा महसुस गर्नुहुन्छ,standing on the mechi bridge watching the river flow beneath you feel the invisible line between nepal and india,PRB_Eng_01_Jhapa_47.wav
PRB_Nep_01_Jhapa_48.wav,यो नम्र र अकल्पनीय अनुभव हो,its humbling and surreal,PRB_Eng_01_Jhapa_48.wav
PRB_Nep_01_Jhapa_49.wav,भद्रपुरको शान्तता ठूला सहरहरूको व्यस्त जीवनको विपरीत छ,the calm of bhadrapur contrasts with the busy life of the bigger towns,PRB_Eng_01_Jhapa_49.wav
PRB_Nep_01_Jhapa_50.wav,यो जीवनको सुस्त तालमा रमाउन र आत्मचिन्तन गर्नको लागि उत्तम ठाउँ हो,its a perfect spot to reflect and enjoy the slow rhythm of life,PRB_Eng_01_Jhapa_50.wav
PRB_Nep_01_Jhapa_51.wav,बाँस र परालले बनेका राजबंशी परम्परागत घरहरू यहाँको सरल जीवनशैलीको सुन्दरता देखाउँछन्,the traditional rajbanshi houses made of bamboo and thatch show the simplicity and beauty of the local way of life,PRB_Eng_01_Jhapa_51.wav
PRB_Nep_01_Jhapa_52.wav,मनसुनको समयमा झापाका धानका खेतहरू हरियो कार्पेटमा परिणत हुन्छन् जसले वर्षामा झल्किन्छ,during the monsoon the rice fields of jhapa turn into a green carpet that glows in the rain,PRB_Eng_01_Jhapa_52.wav
PRB_Nep_01_Jhapa_53.wav,यो दृश्यले तपाईको मन शान्तिले भरिदिन्छ,its a sight that fills your heart with peace,PRB_Eng_01_Jhapa_53.wav
PRB_Nep_01_Jhapa_54.wav,झापाका गाउँहरूमा सुन्ने लोक गीतहरू भावनाले भरिएका छन् जसले प्रेम वियोग र जीवनको सरलताका कथाहरू सुनाउँछन्,the folk songs you hear in the villages of jhapa are full of emotion telling stories of love loss and lifes simplicity,PRB_Eng_01_Jhapa_54.wav
PRB_Nep_01_Jhapa_55.wav,झापाका स्थानीय पसलहरूमा पाइने मिठाईहरू जस्तै खुवा र अनर्सा माया मिसाएर बनाइएका हुन्छन्,the sweets in jhapas local shops like khuwa and anarsa are made with love,PRB_Eng_01_Jhapa_55.wav
PRB_Nep_01_Jhapa_56.wav,हरेक गस्साले यहाँको सम्पदाको स्वाद दिन्छ,each bite feels like a taste of the regions heritage,PRB_Eng_01_Jhapa_56.wav
PRB_Nep_01_Jhapa_57.wav,केचना कवल नेपालको सबैभन्दा होचो स्थान त्यस्तो ठाउँ हो जहाँ समय नपुगेको जस्तो लाग्छ संसारको किनारमा उभिएको महसुस गराउँछ,kechana kabal the lowest point in nepal feels like standing on the edge of the world a quiet spot untouched by time,PRB_Eng_01_Jhapa_57.wav
PRB_Nep_01_Jhapa_58.wav,माई पोखरीमा आकाशको प्रतिबिम्ब हेर्दा तपाईं चित्रकला भित्र भएको महसुस गर्नुहुन्छ त्यहाँको शान्ति अलौकिक छ,watching the reflection of the sky on mai pokhari you feel like youre in a painting the stillness is otherworldly,PRB_Eng_01_Jhapa_58.wav
PRB_Nep_01_Jhapa_59.wav,किचकबधको ऐतिहासिक स्थल महाभारतका युद्धहरूको कथा सुनाउँछ,the historical site of kichakbadh tells tales of epic battles,PRB_Eng_01_Jhapa_59.wav
PRB_Nep_01_Jhapa_60.wav,यहाँ उभिँदा तपाईंले लगभग पुरानो समयका तरवारहरूको भिडन्त सुन्नुहुन्छ,as you stand here you can almost hear the clashing swords of the past,PRB_Eng_01_Jhapa_60.wav
PRB_Nep_01_Jhapa_61.wav,घेराबारीका विशाल खुला मैदानहरू अन्त्यहीन जस्तै देखिन्छन्,the vast open fields of gherabari seem to stretch endlessly,PRB_Eng_01_Jhapa_61.wav
PRB_Nep_01_Jhapa_62.wav,त्यहाँ उभिँदा तपाईं प्रकृतिको विशालतामा सानो महसुस गर्नुहुन्छ,standing there you feel so small in the grandness of nature,PRB_Eng_01_Jhapa_62.wav
PRB_Nep_01_Jhapa_63.wav,बैगुन्धुरा सानो सहर हो जहाँका मानिसहरू न्यानो र खुसीले भरिएका छन्,the small town of baigundhura is filled with warm people and simple joys,PRB_Eng_01_Jhapa_63.wav
PRB_Nep_01_Jhapa_64.wav,दौडिरहेका बच्चाहरूको मुस्कानले तपाईको मन खुसीले भरिन्छ,the smiles of the children running around fill your heart with happiness,PRB_Eng_01_Jhapa_64.wav
PRB_Nep_01_Jhapa_65.wav,स्थानीय वीर डोमलाल राजबंशीको नाममा बनाइएको यस पार्कमा हिँड्दा तपाईं झापाको सम्पदामा गर्व महसुस गर्नुहुन्छ र यसले बोकेका साहसका कथाहरू सम्झनुहुन्छ,walking through this park dedicated to a local hero you feel proud of jhapas heritage and the stories of courage it carries,PRB_Eng_01_Jhapa_65.wav
PRB_Nep_01_Jhapa_66.wav,सतासीधाम झरनाको गड्गडाहटले तपाईंलाई ऊर्जा दिन्छ,the sound of the satasidham waterfall crashing down fills you with energy,PRB_Eng_01_Jhapa_66.wav
PRB_Nep_01_Jhapa_67.wav,यो प्रकृतिको अजेय शक्तिको सम्झना हो,its a reminder of natures unstoppable power,PRB_Eng_01_Jhapa_67.wav
PRB_Nep_01_Jhapa_68.wav,मेची रंगशालामा स्थानीय फुटबल खेल हेर्दा भीडको जयकार तपाईका कानमा प्रतिध्वनित हुन्छ प्रतिस्पर्धाको उत्साहले तपाईलाई भरिदिन्छ,watching a local football match at mechi stadium the cheers of the crowd echo in your ears filling you with the thrill of competition,PRB_Eng_01_Jhapa_68.wav
PRB_Nep_01_Jhapa_69.wav,स्वाद र परम्परामा धनी राजबंशी परिकारले तपाईलाई खाना कसरी मानिसहरूलाई एकसाथ ल्याउँछ भन्ने सम्झाउँछ,the rajbanshi cuisine rich in flavor and tradition reminds you of how food brings people together,PRB_Eng_01_Jhapa_69.wav
PRB_Nep_01_Jhapa_70.wav,हरेक परिकार एउटा उत्सवजस्तो लाग्छ,each dish feels like a celebration,PRB_Eng_01_Jhapa_70.wav
PRB_Nep_01_Jhapa_71.wav,झापामा सामुदायिक भावना बलियो छ,the sense of community in jhapa is strong,PRB_Eng_01_Jhapa_71.wav
PRB_Nep_01_Jhapa_72.wav,छिमेकीहरू एकअर्कालाई सहयोग गर्छन् र पर्वहरूले सबैलाई एकसाथ ल्याउँछन्,neighbors help each other and festivals bring everyone together,PRB_Eng_01_Jhapa_72.wav
PRB_Nep_01_Bhojpur_01.wav,नमस्ते साथीहरू आज हामी भोजपुर जिल्लाको यात्रामा निस्किएका छौं,hello friends today we are embarking on a journey to bhojpur district,PRB_Eng_01_Bhojpur_01.wav
PRB_Nep_01_Bhojpur_02.wav,यो जिल्ला नेपालको प्रदेश नम्बर  मा अवस्थित छ र यसको आफ्नै विशेष महत्त्व छ,this district is located in province no  of nepal and it holds its own special significance,PRB_Eng_01_Bhojpur_02.wav
PRB_Nep_01_Bhojpur_03.wav,भोजपुरको प्राकृतिक सौन्दर्यले हामीलाई सुरु देखि नै लोभ्याउँछ,the natural beauty of bhojpur is captivating us right from the start,PRB_Eng_01_Bhojpur_03.wav
PRB_Nep_01_Bhojpur_04.wav,हामीले यहाँको प्रसिद्ध मठ मन्दिरहरूको भ्रमण गर्न योजना बनाएका छौं,we plan to visit some of the famous temples here,PRB_Eng_01_Bhojpur_04.wav
PRB_Nep_01_Bhojpur_05.wav,पहिलो गन्तव्य भोजपुरको पुरानो मठ यहाँको शान्त वातावरणले मेरो मन शान्त पार्छ,our first stop an ancient temple in bhojpur the peaceful atmosphere here is calming my mind,PRB_Eng_01_Bhojpur_05.wav
PRB_Nep_01_Bhojpur_06.wav,मलाई यो मन्दिरको पुरानो इतिहासले धेरै प्रभावित गर्यो,i am deeply impressed by the rich history of this temple,PRB_Eng_01_Bhojpur_06.wav
PRB_Nep_01_Bhojpur_07.wav,भोजपुरको संस्कृति र परम्पराहरू निकै अनौठा छन्,the culture and traditions of bhojpur are quite unique,PRB_Eng_01_Bhojpur_07.wav
PRB_Nep_01_Bhojpur_08.wav,यहाँका मानिसहरूले आफ्नो भाषा र संस्कृतिलाई धेरै माया गर्छन्,people here are very proud of their language and culture,PRB_Eng_01_Bhojpur_08.wav
PRB_Nep_01_Bhojpur_09.wav,अब हामी भोजपुर बजारतर्फ जाँदैछौं जहाँ स्थानीय उत्पादनहरू पाइन्छ,now we are heading towards bhojpur market where we can find local products,PRB_Eng_01_Bhojpur_09.wav
PRB_Nep_01_Bhojpur_10.wav,भोजपुरको बजारमा पाइने हस्थकला वस्तुहरू निकै लोकप्रिय छन्,handicrafts from bhojpur are very popular in this market,PRB_Eng_01_Bhojpur_10.wav
MDNN2.wav,विधाताले विश्वभरिकै सुन्दरतालाई जम्मा पारेर छप्लक्कै खन्याएको मुलुक हो मेरो नेपाल,my dream nepal,MDNE1.wav
MDNN3.wav,वीर पुर्खाहरूले आफ्नो ज्यान पचाएर बचाएको मुलुक हो मेरो नेपाल,the country where the creator gathered all the beauty of the world and poured it completely is my nepal,MDNE2.wav
MDNN4.wav,स्वर्गका देवगणहरूले समेत भिन्नभिन्न रूपमा जन्मन मन पराएको मुलुक हो मेरो नेपाल,the country that brave ancestors saved by sacrificing their lives is my nepal,MDNE3.wav
MDNN5.wav,प्रकृतिको क्रीडाभूमि ऋषिमुनिहरूको तपोभूमि वीरयोद्धाहरूको कर्मभूमि मेरो नेपाललाई उत्तरमा हिमालयको अभेद्य किल्लाले सगरसँग सम्बन्ध जोरिदिएका छन्,the country where even the gods of heaven desire to be born in different forms is my nepal,MDNE4.wav
MDNN6.wav,पूर्व र पश्चिममा मेची र कालीले सीमाना कोरिदिएका छन् सागरसँग साइनो गाँसिदिएका छन्,a playground of nature a land of penance for sages a land of deeds for brave warriorsmy nepal is connected to the sky by the impregnable fortress of the himalayas in the north,MDNE5.wav
MDNN7.wav,दिव्यसौन्दर्यको पुञ्ज मेरो नेपालले अत्यन्तै मीठो गौरवमय अतीत बोकेको छ,its borders are carved by the mechi and kali rivers in the east and west it has ties to the ocean,MDNE6.wav
MDNN8.wav,वर्तमानमा विसङ्गतिका काँढाले घाइते बनाए तापनि मेरो नेपाल उज्यालो आगत वा स्वर्णिम भविष्यतर्फ लम्केको छ,my nepal a hub of divine beauty holds a sweet and glorious past,MDNE7.wav
MDNN9.wav,मेरो सपना छ रमाइलो भविष्यको राजपथमा मेरो देश हिँडोस् मेरो जपना छ  तमाम विसङ्गतिहरूसँग मेरो देश भिंडोस्,although currently wounded by the thorns of discord my nepal is marching toward a bright future or a golden destiny,MDNE8.wav
MDNN10.wav,मलाई लाग्छ निदाएका बेला मानसिक रूपमा देखिने दृश्य वा घटना मात्रै सपना होइन रमाइलो भविष्यको कल्पना वा आशा पनि सपना हो,my dream is for my country to walk the royal road of a joyous future,MDNE9.wav
MDNN11.wav,म नेपालको रमणीय आगतको जुन कल्पना वा आशा गरिरहेको छु त्यही नै मेरो सपनाको नेपाल हो,my prayer is for my country to fight against all forms of disharmony,MDNE10.wav
MDNN12.wav,भविष्यको नेपालको जुन मानसचित्र मेरो हृदयमा टाँसिएको छ त्यही नै मेरो सपनाको नेपाल हो,i believe that a dream is not just a vision or event seen in sleep,MDNE11.wav
MDNN13.wav,मेरो सपनाको नेपालमा विकासको राजनीति हुनेछ,it is also a hopeful imagination or aspiration for a joyful future,MDNE12.wav
MDNN14.wav,राजनैतिक विसङ्गति र विकृतिहरूलाई डाँडो कटाइनेछ,the pleasant future of nepal that i imagine or hope for is my dream nepal,MDNE13.wav
MDNN15.wav,प्रजातन्त्र बाँदरका हातमा नरिवलजस्तो हुनेछैन,the envisioned future map of nepal imprinted in my heart is my dream nepal,MDNE14.wav
MDNN16.wav,जनताको आस्था र विश्वास जितेर निर्वाचित प्रतिनिधिहरू व्यक्तिगत चिन्तन अनि सोचको गर्तबाट माथि उठेर स्वच्छ राजनीतिको र राष्ट्रिय विकासका अभियानमा संलग्न हुनेछन्,in my dream nepal there will be politics for development,MDNE15.wav
MDNN17.wav,सत्तासमीकरणभन्दा विकासको समीकरणमा बढी जोड दिइनेछ कृषिप्रधान देश कुर्सीप्रधान देश बन्नेछैन,political anomalies and distortions will be eradicated,MDNE16.wav
MDNN18.wav,परीक्षामा अनुत्तीर्ण हुनेहरू राजनीतिमा समुत्तीर्ण हुनेछैनन्,democracy will no longer be like a coconut in the hands of a monkey,MDNE17.wav
MDNN19.wav,नदीको भऱ्याङ्ग चढेर सत्ता आरोहण गर्ने दुस्प्रयास पनि हुनेछैन न त नदीनाला सुम्पेरै सत्ता जोगाइराख्ने अभ्यास नै हुनेछ,elected representatives trusted and chosen by the people will rise above personal thoughts and interests to engage in clean politics and national development campaigns,MDNE18.wav
MDNN20.wav,हिजोसम्मको भित्रिया आजैदेखि अछुत हुनेछैन,the focus will shift more toward the equation of development than the equation of power,MDNE19.wav
MDNN21.wav,हिजोसम्मको अछुत आजदेखि भित्रिया हुनेछैन,an agrarian country will not turn into a powerhungry one,MDNE20.wav
MDNN22.wav,राष्ट्रिय विकासका लागि सहमत हुनेछ विनाशका लागि होइन,those who fail in exams will not succeed in politics,MDNE21.wav
MDNN23.wav,प्रा डा र पजेराहरूभन्दा पाखा र पखेराहरू प्रति मोह हुनेछ नेताको नाम सम्झदा नाक थुन्नुपर्नेछैन,attempts to climb the ladder of power using rivers will cease and the practice of surrendering rivers to maintain power will also end,MDNE22.wav
MDNN24.wav,मेरो घर बनाउन भनी होइन मेरो मुलुक बनाउन मनी राजनीति हुनेछ,those who were insiders yesterday will not become outcasts today,MDNE23.wav
MDNN25.wav,मुलुक मार्नेहरू पुरस्कृत होइन तिरस्कृत हुनेछन्,those who were outcasts yesterday will not suddenly become insiders today,MDNE24.wav
MDNN26.wav,मुलुक बनाउनेहरू तिरस्कृत होइन पुरस्कृत हुनेछन्,there will be consensus for national development not for destruction,MDNE25.wav
MDNN27.wav,अनि देशप्रेमीहरूको बिचल्ली हुनेछैन,there will be more affection for hills and fields than for luxury suvs and degrees,MDNE26.wav
MDNN28.wav,मेरो सपनाको नेपालमा एउटा स्वच्छपवित्र एवम् राष्ट्रिय हितका लागि विकासको राजनीति हुनेछ,no one will need to hold their nose at the mention of a leaders name,MDNE27.wav
MDNN29.wav,मेरो सपनाको नेपालले अशिक्षा र अज्ञानको कुहिराभित्र रुमल्लिनुपर्नेछैन,politics will be for building the nation not just houses,MDNE28.wav
MDNN30.wav,अधिकांश निरक्षर नेपालीहरूका घरआंगनमा चेतनाको मिर्मिर मुल्कनेछ ज्ञानका ज्योति चम्कनेछ,those who destroy the nation will be scorned not rewarded,MDNE29.wav
MDNN31.wav,महँगो शिक्षा आर्जन गरेर रोजगारको मिक्षा माग्दै आजीवन परजीवी बन्नुपर्ने दुर्नियतबाट शिक्षित वर्ग उम्कनेछ,those who build the nation will be rewarded not scorned,MDNE30.wav
MDNN32.wav,जीवनोपयोगी प्राविधिक  व्यावसायिक शिक्षा आर्जन गरेर पढेलेखेकाहरू आफ्ना खुट्टामा आफै उभिनेछन्,and patriots will no longer face neglect,MDNE31.wav
MDNN33.wav,शिक्षा र सुविधाका अवसरहरू सहरमा मात्र केन्द्रित हुनेछैनन् गाउँगाउँमा विद्यालय र महाविद्यालयहरू स्थापना हुनेछन्,in my dream nepal there will be clean sacred and developmentfocused politics for the benefit of the nation,MDNE32.wav
